dataset,image_id,model,generated_caption,reference_captions,question,answers
vizwiz,1613,blip1,there is a bag of food that is sitting on a counter,"['vegetable blend', 'veggies', 'mediterranean vegetable blend in olive oil']",,[]
vizwiz,2281,blip1,there is a dog that is sitting on the ground next to a person,"['white', 'white', 'blonde']",,[]
vizwiz,1406,blip1,there is a computer mouse sitting on top of a wooden table,"['this mouse picture', 'computer mouse', 'computer mouse']",,[]
vizwiz,141,blip1,there is a bag of rice sitting on a person ' s lap,"['i dont see jar', 'unanswerable', 'unanswerable']",,[]
vizwiz,1758,blip1,there is a bottle of newman ' s parmesan and roasted garlic,"['parmesan roasted garlic', 'dressing', 'this newmans own parmesan roasted garlic salad dressing']",,[]
vizwiz,2566,blip1,there is a close up of a person ' s finger on a computer keyboard,"['no', 'no keyboard', 'no']",,[]
vizwiz,1171,blip1,there is a potted plant that is sitting on a table,"['house plant', 'plant', 'house plant']",,[]
vizwiz,1957,blip1,there is a close up of a can of soda on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1426,blip1,this is a close up of a bottle of cleaner on a table,"['stain odor eliminator', 'spot shot carpet', 'bottle disinfectant']",,[]
vizwiz,321,blip1,there is a cable that is connected to a powerbass,"['pb12', 'pb12', 'pb12']",,[]
vizwiz,2388,blip1,there is a close up of a cell phone on a table,"['iphone', 'iphone', 'iphone']",,[]
vizwiz,3070,blip1,there is a white plate with a donut on it sitting on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3986,blip1,this is an image of a close up of a person ' s pants,"['bluish grey', 'white', 'white']",,[]
vizwiz,3856,blip1,there is a purple book with a picture of a man sitting on a bench,"['diary wimpy kid ugly truth', 'diary wimpy kid ugly truth', 'diary wimpy kid ugly truth']",,[]
vizwiz,3644,blip1,there is a close up of a cup of food on a counter,"['soup', 'unanswerable', 'soup']",,[]
vizwiz,4276,blip1,there is a bird that is flying in the sky over the water,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,592,blip1,there is a person using a laptop computer in a living room,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1828,blip1,there is a black suitcase sitting on the floor in front of a wall,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,3013,blip1,this is an image of a close up view of a carpet,"['grey', 'blue', 'grey']",,[]
vizwiz,3720,blip1,there is a person taking a picture of themselves in a mirror,"['phone', 'iphone', 'phone']",,[]
vizwiz,1276,blip1,there is a black refrigerator sitting on the floor in a living room,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1056,blip1,this is an image of a close up of a business card,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,4042,blip1,there is a bag of raish bran cereal sitting on a table,"['raisin bran', 'raisin bran', 'raisin bran']",,[]
vizwiz,2407,blip1,door to a restaurant with a couple of people sitting at a table,"['photo', 'door', 'door']",,[]
vizwiz,3133,blip1,there is a packet of honey mustard dressing sitting on a table,"['mustard honey', 'honey mustard', 'honey mustard']",,[]
vizwiz,2762,blip1,there is a package of rice and vegetables sitting on a table,"['microwave 4 minutes', 'microwave', 'open corner to vent cook 4 minutes on high stir']",,[]
vizwiz,1006,blip1,there is a man sitting on the floor with his feet on the floor,"['pink', 'pink', 'pink']",,[]
vizwiz,2325,blip1,there is a yellow polo shirt sitting on a chair next to a foot,"['white', 'white', 'yellow']",,[]
vizwiz,360,blip1,this is an image of a computer screen with a keyboard and mouse,"['yes', 'no', 'unanswerable']",,[]
vizwiz,4070,blip1,there is a close up of a person ' s shoes and a compass,"['unanswerable', '40', '40']",,[]
vizwiz,3033,blip1,there is a can of canned food sitting on a person ' s lap,"['beans', 'golden hominy', 'hominy']",,[]
vizwiz,1088,blip1,there is a book with a picture of a person holding a guitar,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2596,blip1,this is a close up of a person holding a plastic container filled with food,"['chinese food', 'panda express orange chicken', 'food']",,[]
vizwiz,1309,blip1,there is a bottle of milk sitting on a table next to a pair of scissors,"['unanswerable', 'cant see', 'unanswerable']",,[]
vizwiz,265,blip1,this is a blurry photo of a microwave with a flower on it,"['white', 'red', 'clear']",,[]
vizwiz,1297,blip1,there is a t - shirt on a hanger on the wall,"['tee shirt', 'unanswerable', 'unanswerable']",,[]
vizwiz,597,blip1,writing on a piece of paper with writing on it,"['braille system', 'braille translated', 'braille']",,[]
vizwiz,2,blip1,there is a book with a picture of two dogs walking in the snow,"['dog years', 'dog years: memoir', 'dog years']",,[]
vizwiz,1838,blip1,there is a box of cheeseburger sitting on the counter,"['cheese', 'cheese', 'cheese']",,[]
vizwiz,3084,blip1,this is an image of a close up of a laptop keyboard,"['dirty keyboard', 'keyboard', 'laptop keyboard']",,[]
vizwiz,2465,blip1,this is an image of a bottle of toothpaste on a table,"['citrus', 'citrus', 'citrus']",,[]
vizwiz,3376,blip1,there is a pair of glasses sitting on a table,"['eyeglasses', 'frames', 'glasses']",,[]
vizwiz,2015,blip1,this is a close up of a bicycle tire with a red handlebar,"['red', 'red', 'red']",,[]
vizwiz,1877,blip1,there is a person that is holding a stuffed animal in their hand,"['snail', 'snail', 'snail']",,[]
vizwiz,1671,blip1,this is a picture of a magazine advertisement for toothpaste,"['varied moisture therapy brand products', 'unanswerable', 'advertisement for moisture therapy']",,[]
vizwiz,3137,blip1,this is an image of a pot of boiling water on a stove,"['yes boiling', 'yes', 'yes']",,[]
vizwiz,2362,blip1,there is a box of cereal sitting on a counter next to a sink,"['frozen meal', 'unanswerable', 'frozen meal']",,[]
vizwiz,4067,blip1,there is a person holding a can of canned food on a table,"['ravioli', 'beef ravioli', 'beef ravioli']",,[]
vizwiz,2147,blip1,there is a box of food that is sitting on a table,"['vegan', 'unanswerable', 'veggie']",,[]
vizwiz,245,blip1,this is an image of a laptop computer screen with a dark background,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,1460,blip1,there is a close up of a sticker on a table,"['hazelnut', 'hazelnut', 'hazelnut']",,[]
vizwiz,1675,blip1,this is a close up of a box of food on a table,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,932,blip1,this is an image of a computer screen with a message on it,"['yes', 'yes', 'yes']",,[]
vizwiz,2008,blip1,there is a television screen with a picture of a racing car on it,"['unanswerable', 'car racing', 'nascar']",,[]
vizwiz,1402,blip1,there is a gray shirt hanging on a hanger on a wall,"['grey', 'grey', 'grey']",,[]
vizwiz,169,blip1,there is a can of soda sitting on a table in a room,"['cola', 'unanswerable', 'soda']",,[]
vizwiz,3653,blip1,there is a yellow cup sitting on a desk next to a cell phone,"['yellow', 'yellow', 'yellow']",,[]
vizwiz,2610,blip1,this is a picture of a black shirt with a white logo on it,"['grey', 'white', 'black']",,[]
vizwiz,2602,blip1,blurry image of a red apple with green and yellow highlights,"['not clear', 'unanswerable', 'unanswerable']",,[]
vizwiz,3179,blip1,there is a cup of coffee and a cell phone on a table,"['i dont know', 'unanswerable', 'unanswerable']",,[]
vizwiz,708,blip1,"there is a toothbrush, toothpaste, and other items on the counter","['coupons', 'pens ads some sort food packaging', 'food flyer']",,[]
vizwiz,1655,blip1,this is an image of a plane flying in the sky,"['unanswerable', 'nothing', 'unanswerable']",,[]
vizwiz,1199,blip1,there is a digital thermosta on the wall of a bathroom,"['72', '72', '72']",,[]
vizwiz,1018,blip1,this is a picture of a stack of boxes and a surfboard,"['office', 'unanswerable', 'tool']",,[]
vizwiz,3328,blip1,there is a person standing in front of a fan in a room,"['light', 'unanswerable', 'unanswerable']",,[]
vizwiz,50,blip1,there is a close up of a cell phone with a light on it,"['yes', 'unanswerable', 'yes']",,[]
vizwiz,4106,blip1,an image of a skull with a crown on top of it,"['album cover', 'album cover autotheism', 'faceless autotheism']",,[]
vizwiz,1495,blip1,there is a plate of food on a table with a book on it,"['food', 'frozen dinner', 'unanswerable']",,[]
vizwiz,2613,blip1,there is a box of nature valley cereal sitting on a counter,"['granola bar', 'nature valley peanut butter bars', 'peanut butter granola bars']",,[]
vizwiz,2543,blip1,there is a bottle of water sitting on a desk next to a keyboard,"['no', 'yes', 'yes']",,[]
vizwiz,2719,blip1,there is a bag of food that is sitting on a bed,"['unanswerable', 'bugles', 'unanswerable']",,[]
vizwiz,2500,blip1,there is a blurry photo of a person holding an orange object,"['small plastic bottle', 'candy', 'wax bottle liquid candy inside']",,[]
vizwiz,1476,blip1,there is a bottle of water that is sitting on a counter,"['tonic water', 'tonic water', 'indian tonic water by sainsburys']",,[]
vizwiz,668,blip1,there is a cell phone sitting on top of a table next to a card,"['unanswerable', 'no i cant', 'no']",,[]
vizwiz,3310,blip1,there is a blurry image of a person holding a tennis racket,"['nothing', 'sky', 'sink']",,[]
vizwiz,939,blip1,someone is holding a box with a pair of scissors in it,"['vinyl album', 'unanswerable', 'cd jacket']",,[]
vizwiz,4245,blip1,there is a blue cup sitting on a counter next to a toilet,"['black', 'unanswerable', 'coffee']",,[]
vizwiz,3901,blip1,this is an image of a close up of a person ' s shirt,"['blue shirt', 'shirt', 'shirt']",,[]
vizwiz,3276,blip1,there is a bottle of body wash sitting on a wooden table,"['nivea', 'body wash', 'body wash']",,[]
vizwiz,2800,blip1,there is a person holding a package of food in their hand,"['heb', 'unanswerable', 'unanswerable']",,[]
vizwiz,2289,blip1,this is an image of a cluttered desk with a cell phone and a keyboard,"['cant tell', 'unanswerable', 'unanswerable']",,[]
vizwiz,1087,blip1,this is an image of a computer screen with a computer repair error,"['startup repair message', 'do you want to restore your computer', 'startup repair screen']",,[]
vizwiz,3619,blip1,pair of white sneakers with black laces on a blue sheet,"['grey black', 'grey black white', 'grey black']",,[]
vizwiz,2049,blip1,there is a bottle of wine that is next to a wine rack,"['unanswerable', 'bottle', 'unanswerable']",,[]
vizwiz,1453,blip1,this is a picture of a native american dream catcher on a table,"['yes', 'yes', 'yes']",,[]
vizwiz,1774,blip1,there is a box of cereal sitting on top of a wooden table,"['apple strudel', 'apple strudel', 'apple strudel']",,[]
vizwiz,2734,blip1,there is a box that is sitting on a desk next to a computer,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,106,blip1,there is a picture of a computer screen with the windows logo on it,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,4146,blip1,this is a close up of a needle on a blue blanket,"['teal', 'aqua', 'teal']",,[]
vizwiz,3348,blip1,there is a plane that is flying in the sky over some trees,"['blue', 'blue grey', 'blue']",,[]
vizwiz,2675,blip1,this is a picture of a corner of a room with a door open,"['unanswerable', 'unanswerable', 'indoor photo']",,[]
vizwiz,2995,blip1,this is an image of a bathroom with a toilet in the corner,"['lights off', 'off', 'on']",,[]
vizwiz,1529,blip1,there is a bottle of supplement sitting on a counter top,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,2032,blip1,there is a close up of a person ' s wrist with a watch,"['watch', 'watch', 'watch']",,[]
vizwiz,1085,blip1,there is a close up of a computer screen with a keyboard,"['take closer less blurry picture', 'unanswerable', 'move camera up to left']",,[]
vizwiz,3225,blip1,there is a jar of peanut butter sitting on a counter,"['peanut butter', 'peanut butter', 'jif creamy peanut butter']",,[]
vizwiz,1010,blip1,there is a computer screen with a picture of a woman on it,"['dbk', 'dbk', 'dbk']",,[]
vizwiz,3704,blip1,this is a picture of a business card with a picture of a man,"['unanswerable', 'ds', 'unanswerable']",,[]
vizwiz,3520,blip1,there is a bottle of coffee that is sitting on a table,"['cofee mate cafe mocha', 'cafe mocha', 'cafe mocha']",,[]
vizwiz,620,blip1,there is a laptop computer sitting on top of a table in a room,"['unanswerable', 'unanswerable', 'unanswerable']",,[]
vizwiz,341,blip1,there is a close up of a white electronic device with a barcode,"['boston', 'code', 'boston']",,[]
vizwiz,4219,blip1,this is a picture of a sign that says sh on it,"['unanswerable', 'unanswerable', 'tortilla']",,[]
vizwiz,1973,blip1,this is a bottle of lysol sanitizing wipe sitting on a counter,"['lysol sanitizing wipes', 'lysol sanitizing wipes', 'lysol sanitizing wipes']",,[]
vizwiz,2922,blip1,there is a black shirt with a silver tie and a black shirt,"['silver', 'unanswerable', 'black']",,[]
vizwiz,1717,blip1,there is a red shirt with a white ny logo on it,"['ny', 'ny', 'ny']",,[]
vizwiz,2903,blip1,there is a close up of a bottle of pills on a counter,"['unanswerable', 'aspirin', 'bottle']",,[]
vizwiz,2683,blip1,there is a package of cereal sitting on a table next to a bowl,"['cute', 'medicine', 'kool aid']",,[]
vizwiz,1103,blip1,this is a close up of a person holding a card in their hand,"['business card', 'unanswerable', 'unanswerable']",,[]
vizwiz,47,blip1,this is a close up of a woman ' s shirt with flowers on it,"['boobs', 'unanswerable', 'boobs']",,[]
vizwiz,3269,blip1,there is a black dog laying on the floor in front of a book shelf,"['black dog', 'this dog', 'dog']",,[]
